TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20090111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.438,-1.266,1.134,2.824,1.528,0.438,0.0,-1.266,1.134,0.0,2.824,1.528,0.0,191.56,-9999,-9999,86.538,86.538,0.0,-9999,-9999,255.691,255.691,0.0,-9999,-9999,236.547,236.547,0.0,-9999,-9999,4.485,4.485,0.0,78.494,78.494,0.0,3.224,3.224,0.0,6.726,6.726,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,21.9572,0.0,-9999,-9999,-9999,-9999,-9999,90.5004,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,0.45359,0.0,-9999,-9999,0.415704,0.0,-9999,-9999,0.439943,0.0,0.00518322,0.387712,0.415704,0.415704,0.428927,0.459811,0.466707,0.492261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139107,0.249434,0.0,-9999,-9999,0.854292,0.747065,0.0,-9999,-9999,0.0843447,0.237908,0.0,-9999,-9999,0.843339,0.751528,0.0,-9999,-9999,0.0790138,0.0843447,0.0843447,0.106188,0.149384,0.160775,0.204782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.786064,0.842387,0.843339,0.843339,0.854292,0.854292,0.854292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0637056,0.058976,0.0663513,0.00518397,0.0433657,0.0458792,0.0470008,0.0581303,0.0711446,0.0746483,0.162192,-0.369402,-0.356728,-0.373591,0.00531913,-0.413729,-0.412356,-0.408179,-0.369402,-0.356728,-0.337927,-0.313911,0.324831,0.320446,0.465296,0.0308945,0.317781,0.324831,0.329886,0.41006,0.52006,0.598778,0.631726,0.0,0.157471,0.0917254,0.0117385,0.0,0.0,0.0,0.123234,0.145432,0.156461,0.159371,-9999,-9999
20090112,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.112,-1.963,2.331,2.48,2.861,-0.112,0.0,-1.963,2.331,0.0,2.48,2.861,0.0,192.742,-9999,-9999,127.919,127.919,0.0,-9999,-9999,227.343,227.343,0.0,-9999,-9999,218.835,218.835,0.0,-9999,-9999,4.722,4.722,0.0,78.825,78.825,0.0,0.0,0.0,0.0,3.474,3.474,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,23.3283,0.0,-9999,-9999,-9999,-9999,-9999,87.1344,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,-0.102282,0.0,-9999,-9999,-0.1223,0.0,-9999,-9999,-0.109379,0.0,0.00260971,-0.127976,-0.1223,-0.1223,-0.115301,-0.102282,-0.0832017,-0.0798255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167725,0.303529,0.0,-9999,-9999,-0.471368,0.921952,0.0,-9999,-9999,0.139017,0.230856,0.0,-9999,-9999,-0.477473,0.913499,0.0,-9999,-9999,0.100761,0.123086,0.139017,0.143881,0.167725,0.199245,0.204822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.482769,-0.477473,-0.477473,-0.471368,-0.471368,-0.457958,-0.424949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0615252,0.0574113,0.0643317,0.00507,0.0417792,0.0444575,0.0453714,0.0565508,0.0689616,0.0730302,0.157724,0.166978,0.179711,0.173711,0.00643583,0.127817,0.129762,0.144062,0.170021,0.186422,0.18945,0.285701,0.31205,0.30783,0.454557,0.0306614,0.30783,0.31205,0.316898,0.404286,0.504235,0.590346,0.62283,0.0,0.232281,0.135292,0.0173108,0.0,0.0,0.0,0.181791,0.21451,0.230793,0.235096,-9999,-9999
20090113,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.058,-1.081,2.187,1.373,1.976,-0.058,0.0,-1.081,2.187,0.0,1.373,1.976,0.0,193.98,-9999,-9999,83.075,83.075,0.0,-9999,-9999,260.85,260.85,0.0,-9999,-9999,239.771,239.771,0.0,-9999,-9999,4.524,4.524,0.0,78.404,78.404,0.0,1.631,1.631,0.0,4.686,4.686,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,27.8435,0.0,-9999,-9999,-9999,-9999,-9999,104.251,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,0.341455,0.0,-9999,-9999,0.328371,0.0,-9999,-9999,0.345862,0.0,0.00325995,0.312737,0.328371,0.328371,0.348886,0.360379,0.366424,0.370209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119101,0.305662,0.0,-9999,-9999,0.622958,0.685393,0.0,-9999,-9999,0.10097,0.264015,0.0,-9999,-9999,0.618083,0.682646,0.0,-9999,-9999,0.10097,0.10097,0.119101,0.131378,0.150364,0.163831,0.169682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544332,0.617827,0.618083,0.618083,0.622958,0.622958,0.622958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061351,0.0575091,0.0642589,0.00509242,0.0415222,0.0444486,0.0452204,0.0565384,0.0689599,0.0732186,0.157943,-0.283863,-0.270862,-0.281604,0.00453604,-0.310718,-0.308352,-0.302412,-0.284938,-0.27458,-0.242951,-0.225555,0.306424,0.301986,0.453803,0.0309301,0.301986,0.306424,0.31077,0.40531,0.504295,0.591841,0.624408,0.0,0.151166,0.0880527,0.0112685,0.0,0.0,0.0,0.1183,0.139609,0.150196,0.15299,-9999,-9999
20090114,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.977,-0.005,1.212,2.351,2.339,0.977,0.0,-0.005,1.212,0.0,2.351,2.339,0.0,195.269,-9999,-9999,123.581,123.581,0.0,-9999,-9999,243.662,243.662,0.0,-9999,-9999,229.032,229.032,0.0,-9999,-9999,4.444,4.444,0.0,78.195,78.195,0.0,0.019,0.019,0.0,3.707,3.707,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,21.9572,0.0,-9999,-9999,-9999,-9999,-9999,90.5004,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,0.45359,0.0,-9999,-9999,0.415704,0.0,-9999,-9999,0.439943,0.0,0.00518322,0.387712,0.415704,0.415704,0.428927,0.459811,0.466707,0.492261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139107,0.249434,0.0,-9999,-9999,0.854292,0.747065,0.0,-9999,-9999,0.0843447,0.237908,0.0,-9999,-9999,0.843339,0.751528,0.0,-9999,-9999,0.0790138,0.0843447,0.0843447,0.106188,0.149384,0.160775,0.204782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.786064,0.842387,0.843339,0.843339,0.854292,0.854292,0.854292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0662064,0.0605654,0.068585,0.00528639,0.0453019,0.0477738,0.0488883,0.0597471,0.073491,0.0762092,0.166787,-0.367504,-0.355139,-0.371358,0.00535911,-0.411456,-0.410358,-0.406268,-0.367504,-0.355139,-0.335317,-0.311886,0.343517,0.339139,0.477449,0.0309284,0.328133,0.343517,0.349226,0.415286,0.537002,0.606409,0.639777,0.0,0.224466,0.130742,0.0167289,0.0,0.0,0.0,0.175673,0.207294,0.223028,0.227185,-9999,-9999
20090115,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.103,1.235,1.489,3.317,2.09,2.103,0.0,1.235,1.489,0.0,3.317,2.09,0.0,196.611,-9999,-9999,113.75,113.75,0.0,-9999,-9999,242.767,242.767,0.0,-9999,-9999,228.473,228.473,0.0,-9999,-9999,4.834,4.834,0.0,77.837,77.837,0.0,0.0,0.0,0.0,1.997,1.997,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,23.3283,0.0,-9999,-9999,-9999,-9999,-9999,87.1344,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,-0.102282,0.0,-9999,-9999,-0.1223,0.0,-9999,-9999,-0.109379,0.0,0.00260971,-0.127976,-0.1223,-0.1223,-0.115301,-0.102282,-0.0832017,-0.0798255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167725,0.303529,0.0,-9999,-9999,-0.471368,0.921952,0.0,-9999,-9999,0.139017,0.230856,0.0,-9999,-9999,-0.477473,0.913499,0.0,-9999,-9999,0.100761,0.123086,0.139017,0.143881,0.167725,0.199245,0.204822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.482769,-0.477473,-0.477473,-0.471368,-0.471368,-0.457958,-0.424949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0717853,0.0639377,0.0734994,0.00549329,0.0497235,0.0520652,0.0531156,0.0631894,0.0785905,0.0799005,0.176589,0.174768,0.186237,0.182878,0.00680053,0.136903,0.139229,0.152006,0.180732,0.193179,0.199078,0.304565,0.38885,0.384669,0.504502,0.0309069,0.350596,0.38885,0.393352,0.425801,0.573761,0.621763,0.655976,0.0,0.206722,0.120408,0.0154075,0.0,0.0,0.0,0.161783,0.19091,0.205397,0.209223,-9999,-9999
20090116,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.08,-0.615,1.709,3.454,2.32,1.08,0.0,-0.615,1.709,0.0,3.454,2.32,0.0,198.005,-9999,-9999,90.383,90.383,0.0,-9999,-9999,268.515,268.515,0.0,-9999,-9999,244.56,244.56,0.0,-9999,-9999,4.812,4.812,0.0,77.989,77.989,0.0,0.0,0.0,0.0,4.596,4.596,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,27.8435,0.0,-9999,-9999,-9999,-9999,-9999,104.251,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,0.341455,0.0,-9999,-9999,0.328371,0.0,-9999,-9999,0.345862,0.0,0.00325995,0.312737,0.328371,0.328371,0.348886,0.360379,0.366424,0.370209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119101,0.305662,0.0,-9999,-9999,0.622958,0.685393,0.0,-9999,-9999,0.10097,0.264015,0.0,-9999,-9999,0.618083,0.682646,0.0,-9999,-9999,0.10097,0.10097,0.119101,0.131378,0.150364,0.163831,0.169682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544332,0.617827,0.618083,0.618083,0.622958,0.622958,0.622958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0669789,0.0609088,0.0692172,0.00529756,0.0459888,0.0483982,0.0494854,0.0601063,0.0741003,0.0764832,0.167824,-0.279557,-0.267463,-0.276645,0.00465604,-0.306136,-0.302541,-0.297034,-0.281348,-0.271421,-0.238258,-0.22119,0.352506,0.348296,0.481189,0.0307641,0.33079,0.352506,0.358762,0.415941,0.54135,0.607365,0.640786,0.0,0.164404,0.0957625,0.0122547,0.0,0.0,0.0,0.128661,0.151833,0.16335,0.16639,-9999,-9999
20090117,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.668,0.282,3.062,3.609,2.962,1.668,0.0,0.282,3.062,0.0,3.609,2.962,0.0,199.45,-9999,-9999,127.237,127.237,0.0,-9999,-9999,245.546,245.546,0.0,-9999,-9999,230.209,230.209,0.0,-9999,-9999,4.954,4.954,0.0,78.375,78.375,0.0,0.0,0.0,0.0,2.875,2.875,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,21.9572,0.0,-9999,-9999,-9999,-9999,-9999,90.5004,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,0.45359,0.0,-9999,-9999,0.415704,0.0,-9999,-9999,0.439943,0.0,0.00518322,0.387712,0.415704,0.415704,0.428927,0.459811,0.466707,0.492261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139107,0.249434,0.0,-9999,-9999,0.854292,0.747065,0.0,-9999,-9999,0.0843447,0.237908,0.0,-9999,-9999,0.843339,0.751528,0.0,-9999,-9999,0.0790138,0.0843447,0.0843447,0.106188,0.149384,0.160775,0.204782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.786064,0.842387,0.843339,0.843339,0.854292,0.854292,0.854292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0701681,0.0627048,0.0719752,0.0053976,0.0485962,0.0508837,0.0519147,0.0619486,0.076912,0.0783749,0.173086,-0.364426,-0.353,-0.367968,0.00538766,-0.407677,-0.40672,-0.403124,-0.364426,-0.352015,-0.3309,-0.3078,0.381327,0.377381,0.49665,0.0305998,0.343147,0.381327,0.385131,0.421097,0.561571,0.614894,0.648729,0.0,0.231072,0.134589,0.017221,0.0,0.0,0.0,0.180844,0.213395,0.229592,0.233872,-9999,-9999
20090118,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.12,0.822,1.06,3.937,2.258,2.12,0.0,0.822,1.06,0.0,3.937,2.258,0.0,200.946,-9999,-9999,121.75,121.75,0.0,-9999,-9999,251.296,251.296,0.0,-9999,-9999,233.802,233.802,0.0,-9999,-9999,4.822,4.822,0.0,78.638,78.638,0.0,0.0,0.0,0.0,4.192,4.192,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,23.3283,0.0,-9999,-9999,-9999,-9999,-9999,87.1344,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,-0.102282,0.0,-9999,-9999,-0.1223,0.0,-9999,-9999,-0.109379,0.0,0.00260971,-0.127976,-0.1223,-0.1223,-0.115301,-0.102282,-0.0832017,-0.0798255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167725,0.303529,0.0,-9999,-9999,-0.471368,0.921952,0.0,-9999,-9999,0.139017,0.230856,0.0,-9999,-9999,-0.477473,0.913499,0.0,-9999,-9999,0.100761,0.123086,0.139017,0.143881,0.167725,0.199245,0.204822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.482769,-0.477473,-0.477473,-0.471368,-0.471368,-0.457958,-0.424949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0719393,0.0639948,0.0736215,0.00549405,0.0498689,0.052193,0.0532358,0.0632499,0.0787021,0.0799691,0.176765,0.174892,0.186294,0.183001,0.00680013,0.137029,0.139413,0.152151,0.180925,0.193291,0.19919,0.304742,0.391011,0.386887,0.505283,0.0308659,0.35108,0.391011,0.39385,0.42587,0.574553,0.621863,0.656082,0.0,0.221176,0.128826,0.016484,0.0,0.0,0.0,0.173097,0.204257,0.219759,0.223854,-9999,-9999
20090119,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.106,1.964,2.329,4.705,1.333,3.106,0.0,1.964,2.329,0.0,4.705,1.333,0.0,202.492,-9999,-9999,48.962,48.962,0.0,-9999,-9999,319.74,319.74,0.0,-9999,-9999,276.566,276.566,0.0,-9999,-9999,4.232,4.232,0.0,77.943,77.943,0.0,3.41,3.41,0.0,6.891,6.891,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,27.8435,0.0,-9999,-9999,-9999,-9999,-9999,104.251,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,0.341455,0.0,-9999,-9999,0.328371,0.0,-9999,-9999,0.345862,0.0,0.00325995,0.312737,0.328371,0.328371,0.348886,0.360379,0.366424,0.370209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119101,0.305662,0.0,-9999,-9999,0.622958,0.685393,0.0,-9999,-9999,0.10097,0.264015,0.0,-9999,-9999,0.618083,0.682646,0.0,-9999,-9999,0.10097,0.10097,0.119101,0.131378,0.150364,0.163831,0.169682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544332,0.617827,0.618083,0.618083,0.622958,0.622958,0.622958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0770555,0.0669785,0.0780856,0.00567232,0.0538465,0.0561549,0.0571228,0.0663737,0.0832933,0.0842122,0.185473,-0.271845,-0.261393,-0.267777,0.00489416,-0.298309,-0.292133,-0.287465,-0.275152,-0.265798,-0.229871,-0.204975,0.434943,0.431121,0.530077,0.0308924,0.371281,0.431949,0.434412,0.44459,0.607611,0.63491,0.669846,0.0,0.0893181,0.0520312,0.00666011,0.0,0.0,0.0,0.0698934,0.0824953,0.0887441,0.0903904,-9999,-9999
20090120,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.298,2.057,2.11,2.607,0.609,2.298,0.0,2.057,2.11,0.0,2.607,0.609,0.0,204.087,-9999,-9999,118.558,118.558,0.0,-9999,-9999,267.839,267.839,0.0,-9999,-9999,244.138,244.138,0.0,-9999,-9999,4.537,4.537,0.0,76.898,76.898,0.0,1.232,1.232,0.0,7.545,7.545,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,21.9572,0.0,-9999,-9999,-9999,-9999,-9999,90.5004,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27,21,0,0,0.45359,0.0,-9999,-9999,0.415704,0.0,-9999,-9999,0.439943,0.0,0.00518322,0.387712,0.415704,0.415704,0.428927,0.459811,0.466707,0.492261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156204,0.236878,0.0,-9999,-9999,0.798254,0.772105,0.0,-9999,-9999,0.0994134,0.228418,0.0,-9999,-9999,0.787822,0.775422,0.0,-9999,-9999,0.0943395,0.0994134,0.0994134,0.122065,0.166861,0.178674,0.225834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73269,0.785433,0.787822,0.787822,0.798254,0.798254,0.798254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0726799,0.0645173,0.0743016,0.00553219,0.0504066,0.0527429,0.0537894,0.0637784,0.0794396,0.080614,0.178262,-0.36256,-0.351187,-0.365641,0.00545623,-0.4055,-0.404619,-0.401272,-0.36256,-0.349487,-0.328444,-0.305602,0.395108,0.390902,0.508792,0.0309652,0.354345,0.395108,0.397427,0.427719,0.579895,0.624564,0.658931,0.0,0.215428,0.125479,0.0160561,0.0,0.0,0.0,0.168598,0.198951,0.214048,0.218036,-9999,-9999
20090121,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.012,-2.238,1.328,0.564,2.461,-1.012,0.0,-2.238,1.328,0.0,0.564,2.461,0.0,205.73,-9999,-9999,140.236,140.236,0.0,-9999,-9999,206.546,206.546,0.0,-9999,-9999,205.841,205.841,0.0,-9999,-9999,4.705,4.705,0.0,77.744,77.744,0.0,0.0,0.0,0.0,5.771,5.771,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,23.3283,0.0,-9999,-9999,-9999,-9999,-9999,87.1344,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27,21,0,0,-0.102282,0.0,-9999,-9999,-0.1223,0.0,-9999,-9999,-0.109379,0.0,0.00260971,-0.127976,-0.1223,-0.1223,-0.115301,-0.102282,-0.0832017,-0.0798255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188807,0.287662,0.0,-9999,-9999,-0.468042,0.898737,0.0,-9999,-9999,0.159037,0.209024,0.0,-9999,-9999,-0.473856,0.890523,0.0,-9999,-9999,0.124728,0.151986,0.159037,0.164081,0.188807,0.221495,0.227279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.480427,-0.473856,-0.473856,-0.468042,-0.468042,-0.467447,-0.430729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05689,0.0546879,0.0602802,0.00491479,0.0380606,0.0411193,0.0418521,0.0518723,0.0647853,0.0704083,0.149783,0.163419,0.176988,0.169659,0.00630953,0.12334,0.125376,0.140343,0.165022,0.183936,0.185273,0.277759,0.272821,0.268361,0.432136,0.0310056,0.268361,0.272821,0.275976,0.396081,0.474158,0.578365,0.61019,0.0,0.254516,0.148241,0.0189667,0.0,0.0,0.0,0.199196,0.235041,0.252886,0.257604,-9999,-9999
20090122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.333,0.263,3.494,2.709,2.006,1.333,0.0,0.263,3.494,0.0,2.709,2.006,0.0,207.421,-9999,-9999,53.288,53.288,0.0,-9999,-9999,289.597,289.597,0.0,-9999,-9999,257.733,257.733,0.0,-9999,-9999,4.286,4.286,0.0,78.215,78.215,0.0,2.948,2.948,0.0,8.487,8.487,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,27.8435,0.0,-9999,-9999,-9999,-9999,-9999,104.251,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27,21,0,0,0.341455,0.0,-9999,-9999,0.328371,0.0,-9999,-9999,0.345862,0.0,0.00325995,0.312737,0.328371,0.328371,0.348886,0.360379,0.366424,0.370209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136637,0.296785,0.0,-9999,-9999,0.576418,0.701257,0.0,-9999,-9999,0.117835,0.253209,0.0,-9999,-9999,0.571776,0.698382,0.0,-9999,-9999,0.117835,0.117835,0.136637,0.149369,0.169058,0.183024,0.192811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.501302,0.567531,0.569065,0.571776,0.576418,0.576418,0.576418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0683884,0.0616916,0.0704306,0.00534012,0.0471441,0.0494982,0.0505597,0.0609103,0.0753357,0.0772006,0.170122,-0.278467,-0.26668,-0.275432,0.00467868,-0.305032,-0.30106,-0.295626,-0.280544,-0.270733,-0.237145,-0.219146,0.365253,0.361153,0.48795,0.0306734,0.336217,0.365253,0.372103,0.418122,0.550231,0.61055,0.644146,0.0,0.0971732,0.0566064,0.00724551,0.0,0.0,0.0,0.0760411,0.0897495,0.0965491,0.0983408,-9999,-9999
