TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20100417,16.299,1.0,13.596,3.731,1.0,18.402,5.075,1.0,16.757,13.455,3.547,19.324,4.971,16.299,1.0,13.596,3.731,1.0,18.402,5.075,1.0,419.05,305.153,1.0,295.76,305.153,1.0,-9999,-9999,292.947,292.947,0.0,326.722,1.0,328.726,326.722,1.0,7.253,1.0,8.877,7.253,1.0,99.802,99.884,1.0,0.0,0.0,1.0,1.292,1.29,1.0,0.18125,1.0,159.239166667,1.0,586.828541667,1.0,427.877,1.0,16.248,1.0,20.854,1.0,15.7767,1.0,42.9274,1.0,52.7859,50.4392,55.2593,3.02177,4.67954,79.1696,1.0,97.3513,93.0233,101.913,3.46098,7.44331,12.0,1,21,27,21,27,-0.440905,1.0,0.415087,0.541703,-0.122852,1.0,0.374333,0.511145,-0.154929,0.986458,0.0533472,-0.513147,-0.513147,-0.513147,-0.247437,0.160379,0.182969,0.256653,1.0,1.0,1.0,1.0,1.0,0.958333,0.958333,-0.0321324,2.80207,1.0,0.63755,0.879523,-0.730344,3.41037,1.0,0.50969,0.527084,0.289179,2.26999,1.0,0.567436,0.830104,-0.43538,3.07118,1.0,0.465265,0.484257,-0.189721,-0.189721,-0.189721,0.0738382,1.01742,1.02204,1.16054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.731537,-0.731537,-0.731537,-0.570242,-0.501403,-0.462954,-0.415115,1.0,1.0,1.0,1.0,1.0,0.925926,1.0,0.831457,0.757887,1.30321,0.0867714,0.795087,0.795087,0.795087,0.885882,1.86536,1.86841,2.10652,1.08019,0.880739,1.45814,0.0369898,1.08019,1.27236,1.30823,1.30823,1.6824,1.73098,1.84987,2.38708,2.05494,2.36588,0.101377,1.38574,1.64322,1.84473,2.38708,2.4511,2.84497,3.52006,1.95708,1.85074,2.05488,0.0571122,1.62489,1.81346,1.81917,1.95708,2.12401,2.43573,2.74011,-9999,-9999
20100418,17.865,1.0,14.579,3.169,1.0,20.421,4.88,1.0,17.701,14.264,3.218,20.375,5.353,17.865,1.0,14.579,3.169,1.0,20.421,4.88,1.0,421.083,288.621,1.0,287.552,288.621,1.0,-9999,-9999,307.192,307.192,0.0,344.52,1.0,343.3,344.52,1.0,8.196,1.0,10.87,8.196,1.0,99.435,99.506,1.0,0.0,0.0,1.0,0.944,1.237,1.0,0.153541666667,1.0,147.492708333,1.0,555.039583333,1.0,430.945,1.0,17.427,1.0,20.479,1.0,21.1911,1.0,38.4638,1.0,47.2972,45.1945,51.0764,2.33492,4.946,64.4246,1.0,79.2201,75.6982,85.5499,3.14019,7.94953,12.0,1,21,27,21,27,-0.256989,1.0,0.407922,0.503791,-0.174938,1.0,0.376309,0.478554,-0.116157,0.999479,0.0477902,-0.422421,-0.422421,-0.422421,-0.188675,0.0747602,0.168866,0.260243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.412215,2.72062,1.0,0.63154,0.764892,-0.760872,2.81586,1.0,0.497081,0.515702,0.468076,2.73703,1.0,0.601224,0.740059,-0.663754,2.82076,1.0,0.443775,0.464537,0.0326984,0.0326984,0.0326984,0.445964,0.89461,0.895755,1.28427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.760872,-0.749103,-0.749103,-0.670089,-0.553039,-0.474452,-0.391259,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.967969,0.946249,1.50563,0.0955026,0.941485,0.941485,0.941485,1.01904,2.13195,2.13517,2.37355,1.20771,1.12119,1.62179,0.0540899,1.20771,1.22496,1.36391,1.36391,2.05719,2.07658,2.1133,2.28853,1.667,2.025,0.0556003,1.31144,1.67657,1.75599,2.2528,2.28853,2.28853,2.31576,1.51115,1.22286,1.43491,0.0255567,1.1223,1.2846,1.34592,1.51115,1.51115,1.61088,1.61096,-9999,-9999
20100419,18.782,1.0,15.223,2.556,1.0,21.324,4.526,1.0,17.193,14.367,2.044,19.213,3.651,18.782,1.0,15.223,2.556,1.0,21.324,4.526,1.0,423.089,314.327,1.0,275.36,314.327,1.0,-9999,-9999,321.584,321.584,0.0,334.619,1.0,358.025,334.619,1.0,10.667,1.0,7.402,10.667,1.0,99.566,99.533,1.0,0.0,0.0,1.0,1.11,1.785,1.0,0.204583333333,1.0,159.7929375,1.0,604.47125,1.0,415.521,1.0,18.118,1.0,20.042,1.0,21.1159,1.0,39.7825,1.0,48.8354,46.4446,51.2109,2.73485,4.46798,67.9469,1.0,83.4088,79.3255,87.4662,3.52091,6.9866,12.0,1,20,28,20,28,0.0479363,0.979167,0.416096,0.420808,-0.199502,0.979167,0.38135,0.386485,0.0115147,0.975521,0.0233488,-0.1473,-0.0596512,-0.0479849,-0.0479849,0.0479363,0.0659329,0.224023,1.0,1.0,1.0,1.0,0.979167,0.958333,0.958333,1.34111,1.85682,1.0,0.663369,0.706867,-0.878745,3.53359,0.964286,0.497964,0.530553,1.1358,1.53796,1.0,0.599393,0.647205,-1.14086,3.28769,0.964286,0.462135,0.49708,0.860754,0.860754,0.860754,1.21365,1.33,1.34903,1.50615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.10685,-1.06026,-0.878745,-0.757976,-0.694094,-0.694094,-0.694094,0.964286,1.0,0.964286,0.928571,1.0,1.0,1.0,1.09799,1.1215,1.66017,0.0991126,1.06452,1.06452,1.06452,1.20084,2.31265,2.31276,2.53751,1.29579,1.321,1.64865,0.0864382,1.05005,1.11251,1.11251,1.29579,2.24672,2.3125,2.31349,2.26607,1.61032,1.89013,0.0521537,1.37274,1.48806,1.61369,1.83972,2.26607,2.26607,2.26607,1.38694,1.06981,1.23765,0.0248832,1.00429,1.01254,1.08707,1.29569,1.38694,1.38694,1.38694,-9999,-9999
20100420,12.188,1.0,11.219,4.569,1.0,12.88,3.244,1.0,10.426,9.502,2.755,11.085,1.287,12.188,1.0,11.219,4.569,1.0,12.88,3.244,1.0,425.066,117.779,1.0,54.959,117.779,1.0,-9999,-9999,325.841,325.841,0.0,331.327,1.0,362.38,331.327,1.0,3.572,1.0,0.656,3.572,1.0,99.51,99.581,1.0,14.473,34.0,1.0,1.883,2.14,0.958333,0.261956521739,0.958333333333,43.0517234043,0.979166666667,226.243541667,1.0,393.317,1.0,15.411,1.0,22.0,1.0,-25.0794,1.0,20.547,1.0,25.2226,23.9878,26.4495,1.85552,2.6025,11.9486,1.0,14.6676,13.9495,15.3811,2.00981,2.27276,13.0,1,20,28,20,28,-0.0566388,1.0,0.340481,0.4162,0.0335772,1.0,0.318283,0.398245,0.183071,0.997396,0.040437,-0.0610258,-0.0610258,-0.0610258,0.0372245,0.417408,0.417701,0.574563,1.0,1.0,1.0,1.0,1.0,1.0,0.979167,-0.0053305,1.34429,1.0,0.41441,0.6319,-0.0897579,1.43874,1.0,0.478272,0.491322,0.291327,1.21458,1.0,0.41489,0.632214,-0.152622,1.38955,1.0,0.434321,0.448652,-0.0053305,-0.0053305,-0.0053305,0.303593,0.948737,0.948737,1.14579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.155358,-0.127299,-0.0970051,-0.0970051,0.0118743,0.0976742,0.130737,1.0,1.0,1.0,1.0,1.0,0.964286,0.964286,0.822627,0.857653,1.08629,0.0586914,0.707492,0.707492,0.707492,0.937655,1.44352,1.47449,1.5646,0.900431,0.824076,0.903221,0.020675,0.768518,0.768518,0.768518,0.879266,0.990036,1.02611,1.14133,2.11037,1.48669,1.55517,0.0728694,0.805612,1.08107,1.1328,1.44175,2.11037,2.11037,2.11037,1.74836,1.44361,1.4367,0.0425912,0.968605,1.17188,1.23453,1.34759,1.74836,1.74836,1.74836,-9999,-9999
20100421,7.942,1.0,6.564,1.016,1.0,8.926,1.943,1.0,6.962,5.503,0.901,8.004,1.684,7.942,1.0,6.564,1.016,1.0,8.926,1.943,1.0,427.014,160.626,1.0,162.512,160.626,1.0,-9999,-9999,297.447,297.447,0.0,322.492,1.0,333.33,322.492,1.0,1.823,1.0,0.441,1.823,1.0,99.144,99.251,1.0,5.635,2.7,1.0,1.804,1.189,1.0,0.198541666667,1.0,75.808125,1.0,308.802083333,1.0,393.756,1.0,12.283,1.0,26.438,1.0,-35.5329,1.0,35.0269,1.0,41.494,40.797,45.0891,2.30701,3.93006,29.816,1.0,35.3211,34.7278,38.3814,2.31515,3.56302,13.0,1,20,28,20,28,-0.996022,1.0,0.345483,0.420952,-0.958539,1.0,0.314912,0.396247,-0.734758,0.985417,0.0493544,-0.996022,-0.987815,-0.987815,-0.987815,-0.508631,-0.506808,-0.17112,1.0,1.0,1.0,1.0,0.958333,0.958333,0.979167,0.729389,1.11696,1.0,0.41825,0.420283,-2.16639,3.07633,1.0,0.486288,0.638017,0.703146,0.851821,1.0,0.388848,0.391034,-2.08572,2.93638,1.0,0.439875,0.603389,0.586831,0.729389,0.729389,0.729389,0.772688,0.811968,1.0207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.18333,-2.15283,-2.15283,-2.15283,-1.38915,-1.32678,-1.01176,1.0,1.0,1.0,1.0,0.928571,1.0,0.964286,0.668932,0.703598,0.773782,0.0363485,0.5188,0.5188,0.5188,0.762656,0.985122,1.01817,1.07523,1.75646,1.66214,1.50854,0.022079,1.1903,1.49193,1.49193,1.50661,1.5268,1.63195,1.74739,2.11026,1.6353,1.53121,0.083307,0.733579,0.82715,0.918574,1.69359,2.11026,2.11026,2.11026,2.26053,2.04945,1.91654,0.0522208,1.27402,1.53049,1.63034,1.9085,2.26053,2.26053,2.26053,-9999,-9999
20100422,9.44,1.0,7.818,0.903,1.0,10.599,1.973,1.0,9.727,7.37,2.746,11.41,3.625,9.44,1.0,7.818,0.903,1.0,10.599,1.973,1.0,428.934,126.73,1.0,230.324,126.73,1.0,-9999,-9999,292.989,292.989,0.0,334.015,1.0,328.769,334.015,1.0,2.39,1.0,2.859,2.39,1.0,99.101,99.317,1.0,0.464,0.2,1.0,1.187,1.099,1.0,0.15125,1.0,41.8117083333,1.0,243.687083333,1.0,399.872,1.0,12.074,1.0,24.833,1.0,-21.5398,1.0,21.7017,1.0,26.6401,25.3359,27.936,1.88719,2.69747,24.9619,1.0,30.6422,29.1421,32.1327,2.36203,3.23944,13.0,1,20,28,20,28,-0.949894,1.0,0.362174,0.386736,-1.09797,1.0,0.324339,0.351553,-0.742642,0.998958,0.037285,-1.09298,-0.929211,-0.818702,-0.795314,-0.758765,-0.657961,-0.203791,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.464371,1.47841,1.0,0.509924,0.610424,-1.90089,2.21948,1.0,0.474656,0.564605,0.135058,0.912196,1.0,0.446282,0.558357,-1.91028,2.21013,1.0,0.430653,0.52815,0.0150174,0.0761605,0.153606,0.464371,0.747266,0.747266,0.747266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.92631,-1.84759,-1.84759,-1.84759,-1.36317,-1.2361,-0.774091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.753835,0.820334,0.87509,0.0360678,0.624133,0.624133,0.624133,0.842295,1.08402,1.13461,1.1951,1.93528,1.91831,1.61773,0.0350279,1.37689,1.41945,1.41945,1.42994,1.84279,1.84845,1.93528,2.41886,2.37215,2.02809,0.0840251,1.28664,1.29327,1.46068,2.41886,2.41886,2.57762,2.63529,2.23453,2.20041,1.95487,0.0555406,1.38508,1.61401,1.61401,2.13127,2.23453,2.23453,2.37286,-9999,-9999
20100423,12.725,1.0,9.241,3.726,1.0,15.213,4.542,1.0,14.238,11.08,2.512,16.494,4.622,12.725,1.0,9.241,3.726,1.0,15.213,4.542,1.0,430.825,336.882,1.0,302.531,336.882,1.0,-9999,-9999,287.322,287.322,0.0,299.617,1.0,322.972,299.617,1.0,5.375,1.0,5.861,5.375,1.0,99.822,99.936,1.0,0.0,0.0,1.0,1.143,1.14,1.0,0.175,1.0,131.550909091,0.916666666667,647.844166667,1.0,408.728,1.0,13.206,1.0,24.063,1.0,2.27667,1.0,52.9493,1.0,64.9984,61.8164,70.3117,2.69995,6.85189,86.5541,1.0,106.25,101.049,114.936,3.34333,10.8236,13.0,1,20,28,20,28,-0.119402,1.0,0.378737,0.389917,-0.4328,1.0,0.343893,0.356168,-0.226136,0.983333,0.0140665,-0.338618,-0.338618,-0.330335,-0.183623,-0.183623,-0.153219,-0.119402,0.958333,0.958333,0.979167,1.0,1.0,0.958333,1.0,0.247453,1.58793,1.0,0.528696,0.661731,-0.373999,2.32066,1.0,0.498839,0.61061,0.240186,1.49891,1.0,0.476231,0.620617,-0.886533,2.42266,1.0,0.455,0.575351,0.0977762,0.0977762,0.0977762,0.247453,0.728092,0.893688,1.13822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.07945,-1.07746,-1.06613,-0.779118,-0.373179,-0.373179,-0.373179,0.928571,0.928571,0.928571,0.964286,1.0,1.0,1.0,0.955399,1.12783,1.17301,0.0446282,0.876028,0.876028,0.876028,1.08492,1.44637,1.50328,1.60805,1.37678,1.56063,1.39915,0.0510658,1.05965,1.05965,1.05965,1.37678,1.76127,1.78499,1.7931,2.73471,3.0485,2.76077,0.0808748,2.09876,2.17608,2.40756,2.73471,2.75323,3.59673,3.70351,2.66121,2.93363,2.73206,0.0450424,2.41832,2.5556,2.5556,2.66121,2.69636,3.14403,3.32644,-9999,-9999
20100424,16.737,1.0,13.02,3.367,1.0,19.393,4.518,1.0,16.284,12.722,3.143,18.829,4.677,16.737,1.0,13.02,3.367,1.0,19.393,4.518,1.0,432.686,327.485,1.0,306.015,327.485,1.0,-9999,-9999,297.804,297.804,0.0,331.38,1.0,333.695,331.38,1.0,7.367,1.0,6.92,7.367,1.0,100.244,100.231,1.0,0.0,0.0,1.0,1.338,1.337,1.0,0.144583333333,1.0,175.76625,1.0,629.77625,1.0,416.655,1.0,15.48,1.0,23.729,1.0,20.4475,1.0,57.5656,1.0,73.4817,67.6389,77.7042,2.54859,7.88459,76.4046,1.0,97.5294,89.7745,103.134,3.28149,10.4327,13.0,1,20,28,20,28,-0.0898595,1.0,0.372164,0.471596,-0.209009,1.0,0.337918,0.445068,-0.206684,1.0,0.0416433,-0.542931,-0.542931,-0.542931,-0.0898595,0.0245737,0.0363666,0.0599206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9165,2.432,1.0,0.557261,0.736961,-0.803088,3.2749,1.0,0.468554,0.492161,0.847298,2.39617,1.0,0.510116,0.70199,-0.950488,3.3698,1.0,0.422913,0.448926,0.0217183,0.0217183,0.0217183,0.9165,0.94795,0.986233,1.13675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.912417,-0.912417,-0.912417,-0.809961,-0.632709,-0.611226,-0.605466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.19774,1.51422,1.53237,0.0540684,1.19767,1.19767,1.19767,1.37007,1.86161,1.87516,2.09229,1.47655,1.72323,1.73906,0.0317596,1.28759,1.51373,1.71971,1.7406,1.82524,1.86415,2.13056,3.01596,3.45428,3.53193,0.126073,2.51156,2.93681,3.01596,3.01596,4.19299,4.5925,5.07658,1.98409,2.3464,2.40453,0.0701322,1.91031,1.98409,1.98409,2.21512,2.85927,2.87537,3.15758,-9999,-9999
20100425,18.423,1.0,14.971,2.523,1.0,20.889,4.625,1.0,18.373,14.389,3.456,21.219,5.094,18.423,1.0,14.971,2.523,1.0,20.889,4.625,1.0,434.518,328.043,1.0,302.684,328.043,1.0,-9999,-9999,307.281,307.281,0.0,343.708,1.0,343.391,343.708,1.0,8.47,1.0,9.888,8.47,1.0,100.022,100.06,1.0,0.0,0.0,1.0,1.23,1.548,1.0,0.16914893617,0.979166666667,169.980833333,1.0,630.852291667,1.0,425.551,1.0,16.97,1.0,23.292,1.0,24.74,1.0,46.1098,1.0,59.3559,54.6232,62.2407,2.69756,6.25807,63.2659,1.0,81.4405,74.9469,85.3988,3.45381,8.48281,13.0,1,20,28,20,28,0.578845,0.958333,0.380438,0.389647,0.625447,0.958333,0.343546,0.353717,0.750256,0.973958,0.0112097,0.578845,0.646421,0.748604,0.748604,0.77685,0.814849,0.841673,0.958333,0.958333,1.0,1.0,0.958333,0.958333,0.958333,1.23883,1.45277,1.0,0.561588,0.603698,0.0713529,3.71873,0.928571,0.483803,0.497274,1.57524,1.2476,1.0,0.509117,0.555221,-0.0919532,3.66244,0.928571,0.435708,0.450619,1.23883,1.39748,1.39748,1.42074,1.7847,1.84052,1.96235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0321865,0.00854691,0.00854691,0.0282348,0.238467,0.238467,0.238467,0.928571,0.928571,0.928571,0.928571,1.0,1.0,1.0,1.28758,1.70504,1.66623,0.0524327,1.28758,1.37086,1.37086,1.53213,1.95625,2.04123,2.23311,0.831637,1.07959,0.915978,0.0460561,0.622255,0.622255,0.622255,0.807147,1.1794,1.18563,1.41826,3.2321,3.97183,3.90028,0.140346,2.72853,3.2321,3.2321,3.26877,4.50838,5.23949,5.39412,1.86153,2.362,2.35394,0.0803543,1.74097,1.86153,1.86153,2.25699,2.95438,3.05829,3.0895,-9999,-9999
20100426,20.29,1.0,16.226,2.756,1.0,23.193,4.575,1.0,19.578,15.368,2.496,22.586,4.885,20.29,1.0,16.226,2.756,1.0,23.193,4.575,1.0,436.32,318.243,1.0,305.732,318.243,1.0,-9999,-9999,312.277,312.277,0.0,361.747,1.0,348.503,361.747,1.0,10.398,1.0,12.385,10.398,1.0,99.64,99.65,1.0,0.0,0.0,1.0,1.215,1.296,1.0,0.16375,1.0,166.788125,1.0,612.006458333,1.0,426.689,1.0,18.288,1.0,23.208,1.0,29.4444,1.0,51.0619,1.0,65.7306,59.6129,68.9253,2.71294,7.4171,66.5809,1.0,85.7078,77.7308,89.8734,3.15582,9.53837,13.0,1,20,28,20,28,0.998824,0.958333,0.382499,0.464987,1.38838,0.958333,0.356167,0.44358,1.35108,0.947396,0.0417515,0.998824,1.10193,1.10193,1.27529,1.59779,1.63073,1.68058,0.958333,1.0,1.0,1.0,0.895833,0.895833,0.9375,0.596662,1.65837,1.0,0.539978,0.750301,1.22384,3.37657,0.928571,0.500502,0.504955,1.2775,0.701968,1.0,0.502885,0.724064,1.38106,3.25383,0.928571,0.466004,0.470783,0.596662,0.709497,0.709497,1.11045,1.74992,1.75137,1.77218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.22384,1.31356,1.31356,1.37365,1.44293,1.44739,1.46989,0.928571,1.0,1.0,0.821429,0.821429,0.892857,0.928571,1.39633,1.94322,1.83435,0.0522149,1.39633,1.58749,1.58749,1.62698,2.07658,2.25475,2.4122,0.429857,0.554842,0.483273,0.0297389,-0.00582179,0.397502,0.429857,0.48556,0.508923,0.718434,0.781471,3.4864,4.94261,4.20865,0.122287,3.4864,3.4864,3.4864,3.55744,4.80388,5.17415,5.36225,1.52431,2.45453,2.07724,0.0816329,1.52431,1.52431,1.52431,1.80079,2.53707,2.71681,2.75507,-9999,-9999
20100427,18.022,1.0,15.466,1.428,1.0,19.849,2.914,1.0,16.452,13.444,1.045,18.6,2.909,18.022,1.0,15.466,1.428,1.0,19.849,2.914,1.0,438.092,146.198,1.0,227.683,146.198,1.0,-9999,-9999,334.91,334.91,0.0,391.972,1.0,371.658,391.972,1.0,8.204,1.0,6.348,8.204,1.0,99.6,99.58,1.0,1.23,0.0,1.0,1.5,2.209,1.0,0.2775,1.0,66.3014583333,1.0,281.138333333,1.0,422.73,1.0,17.267,1.0,22.5,1.0,2.10354,1.0,27.0871,1.0,34.5763,31.5493,36.5632,1.83663,4.14576,14.9783,1.0,19.1196,17.4458,20.2183,2.03037,2.88902,13.0,1,20,28,20,28,0.236578,1.0,0.380041,0.381388,0.427168,1.0,0.343737,0.345225,0.298276,0.980729,0.0107981,0.236578,0.259881,0.259881,0.267315,0.323923,0.323923,0.433106,1.0,1.0,1.0,1.0,0.958333,0.958333,0.979167,0.962566,2.3316,1.0,0.618704,0.639792,-0.296728,2.12822,1.0,0.445924,0.450418,1.40504,1.70678,1.0,0.546794,0.570546,-0.297936,2.15203,1.0,0.412191,0.417048,0.962566,0.967972,0.967972,1.03146,1.29379,1.29379,1.58632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.417607,-0.389026,-0.389026,-0.304193,-0.262094,-0.262094,-0.262094,0.964286,0.928571,0.928571,0.964286,1.0,1.0,1.0,1.2009,1.68306,1.51282,0.034919,1.2009,1.30006,1.39087,1.39087,1.60329,1.804,1.90902,1.01094,1.25589,1.21454,0.0291666,0.964327,0.984116,1.13099,1.13099,1.27946,1.38081,1.58582,3.49407,4.66498,3.5929,0.0788693,2.90701,3.01477,3.14546,3.49407,3.96574,4.12456,4.17656,1.81288,2.64948,2.05528,0.0491417,1.73272,1.7882,1.81288,1.81288,2.33816,2.34929,2.45371,-9999,-9999
