TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20020111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.95,-4.946,1.73,-2.43,2.556,-3.95,0.0,-4.946,1.73,0.0,-2.43,2.556,0.0,122.163,82.245,0.645833,72.054,72.054,0.645833,-9999,-9999,238.33,238.33,0.0,-9999,-9999,218.854,218.854,0.0,-9999,-9999,0.269,0.269,0.0,97.313,97.313,0.0,0.0,0.0,0.0,1.87,1.87,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,23.5051,0.0,-9999,-9999,-9999,-9999,-9999,28.3336,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-1.30478,0.0,-9999,-9999,-1.30478,0.0,-9999,-9999,-1.32091,0.0,0.0050198,-1.42421,-1.33985,-1.33985,-1.30478,-1.30478,-1.29441,-1.28202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.420403,1.48551,0.0,-9999,-9999,-3.81811,3.06799,0.0,-9999,-9999,0.420403,1.48551,0.0,-9999,-9999,-3.81811,3.06799,0.0,-9999,-9999,0.363378,0.364454,0.364454,0.420403,0.420403,0.445871,0.456695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.24906,-3.83175,-3.81811,-3.81811,-3.81811,-3.81811,-3.81811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2989,2.26078,2.44766,0.0533499,1.83676,2.16283,2.25085,2.28557,2.81233,2.85937,2.906,3.60367,3.56555,3.76857,0.0535647,3.25754,3.47961,3.55563,3.59057,4.15218,4.19922,4.24585,0.108372,0.0780804,0.517687,0.411899,0.0780804,0.0875751,0.095905,0.108372,0.114552,0.121687,0.147356,0.678408,0.660927,0.686499,0.0119974,0.660927,0.664844,0.665817,0.675294,0.678408,0.685436,0.702035,-9999,-9999
20020112,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.69,-4.33,1.456,-2.714,0.46,-3.69,0.0,-4.33,1.456,0.0,-2.714,0.46,0.0,123.36,56.272,0.645833,53.046,53.046,0.645833,-9999,-9999,258.911,258.911,0.0,-9999,-9999,244.496,244.496,0.0,-9999,-9999,0.576,0.576,0.0,96.877,96.877,0.0,1.249,1.249,0.0,2.852,2.852,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,23.7994,0.0,-9999,-9999,-9999,-9999,-9999,24.25,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-3.29084,0.0,-9999,-9999,-3.29084,0.0,-9999,-9999,-3.2524,0.0,0.0133421,-3.48154,-3.33852,-3.29084,-3.29084,-3.18171,-3.17146,-3.15969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.978313,5.24098,0.0,-9999,-9999,-6.51826,8.66403,0.0,-9999,-9999,-0.978313,5.24098,0.0,-9999,-9999,-6.51826,8.66403,0.0,-9999,-9999,-1.10838,-1.04692,-0.978313,-0.978313,-0.804246,-0.787893,-0.769123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.78398,-6.52962,-6.51826,-6.51826,-6.51826,-6.51826,-6.51826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33628,2.29752,2.48624,0.0540248,1.86585,2.19795,2.28742,2.32272,2.85556,2.90298,2.94997,5.62712,5.58836,5.73864,0.0434156,5.34389,5.50917,5.57827,5.61357,6.03727,6.08469,6.13168,0.109597,0.078963,0.517981,0.411005,0.078963,0.0885782,0.0969531,0.109597,0.115862,0.123006,0.148969,0.59052,0.571803,0.597729,0.0118425,0.571803,0.575801,0.577234,0.587194,0.59052,0.597884,0.610895,-9999,-9999
20020113,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.457,-9.132,1.763,-7.427,2.707,-8.457,0.0,-9.132,1.763,0.0,-7.427,2.707,0.0,124.614,48.183,0.645833,57.176,57.176,0.645833,-9999,-9999,235.007,235.007,0.0,-9999,-9999,214.714,214.714,0.0,-9999,-9999,0.106,0.106,0.0,96.816,96.816,0.0,0.0,0.0,0.0,2.002,2.002,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,16.7827,0.0,-9999,-9999,-9999,-9999,-9999,10.5628,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-1.59102,0.0,-9999,-9999,-1.5856,0.0,-9999,-9999,-1.6079,0.0,0.0239782,-2.2166,-1.66905,-1.5856,-1.5856,-1.54442,-1.54401,-1.48096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15021,4.36003,0.0,-9999,-9999,-3.64404,3.55818,0.0,-9999,-9999,-0.141561,4.36026,0.0,-9999,-9999,-3.64404,3.55818,0.0,-9999,-9999,-0.520122,-0.270328,-0.141561,-0.141561,-0.0758798,-0.0752274,0.0253366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.60239,-3.65065,-3.64404,-3.64404,-3.64404,-3.64404,-3.64404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46065,1.44605,1.48979,0.0179664,1.24892,1.39199,1.44223,1.45555,1.60839,1.62455,1.64046,3.04625,3.03165,3.09769,0.0186042,2.87295,3.02637,3.03258,3.04661,3.16139,3.17242,3.18488,0.0878747,0.063312,0.24964,0.163727,0.063312,0.0707375,0.0784991,0.0878747,0.0925635,0.0998099,0.12055,0.607165,0.589013,0.614534,0.0117475,0.589013,0.592941,0.594231,0.603938,0.607165,0.614346,0.628174,-9999,-9999
20020114,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.465,-7.93,0.6,-6.756,0.972,-7.465,0.0,-7.93,0.6,0.0,-6.756,0.972,0.0,125.924,82.245,0.645833,34.514,34.514,0.645833,-9999,-9999,273.389,273.389,0.0,-9999,-9999,262.534,262.534,0.0,-9999,-9999,0.111,0.111,0.0,97.125,97.125,0.0,0.469,0.469,0.0,1.989,1.989,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,23.5051,0.0,-9999,-9999,-9999,-9999,-9999,28.3336,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-1.30478,0.0,-9999,-9999,-1.30478,0.0,-9999,-9999,-1.32091,0.0,0.0050198,-1.42421,-1.33985,-1.33985,-1.30478,-1.30478,-1.29441,-1.28202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.420403,1.48551,0.0,-9999,-9999,-3.81811,3.06799,0.0,-9999,-9999,0.420403,1.48551,0.0,-9999,-9999,-3.81811,3.06799,0.0,-9999,-9999,0.363378,0.364454,0.364454,0.420403,0.420403,0.445871,0.456695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.24906,-3.83175,-3.81811,-3.81811,-3.81811,-3.81811,-3.81811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6064,1.58872,1.64748,0.0220558,1.3587,1.52787,1.5841,1.60023,1.79476,1.81427,1.83349,2.91117,2.8935,2.96839,0.0221223,2.78119,2.83447,2.88888,2.90511,3.13461,3.15413,3.17334,0.0924297,0.066594,0.278629,0.188294,0.066594,0.0744658,0.0824013,0.0924297,0.097434,0.104724,0.126557,0.464355,0.44606,0.470376,0.0109254,0.44606,0.449799,0.451521,0.461104,0.464355,0.471441,0.48018,-9999,-9999
20020115,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.603,-9.477,1.39,-7.267,0.603,-8.603,0.0,-9.477,1.39,0.0,-7.267,0.603,0.0,127.29,56.272,0.645833,46.921,46.921,0.645833,-9999,-9999,253.62,253.62,0.0,-9999,-9999,237.904,237.904,0.0,-9999,-9999,0.102,0.102,0.0,97.907,97.907,0.0,0.572,0.572,0.0,1.256,1.256,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,23.7994,0.0,-9999,-9999,-9999,-9999,-9999,24.25,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-3.29084,0.0,-9999,-9999,-3.29084,0.0,-9999,-9999,-3.2524,0.0,0.0133421,-3.48154,-3.33852,-3.29084,-3.29084,-3.18171,-3.17146,-3.15969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.978313,5.24098,0.0,-9999,-9999,-6.51826,8.66403,0.0,-9999,-9999,-0.978313,5.24098,0.0,-9999,-9999,-6.51826,8.66403,0.0,-9999,-9999,-1.10838,-1.04692,-0.978313,-0.978313,-0.804246,-0.787893,-0.769123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.78398,-6.52962,-6.51826,-6.51826,-6.51826,-6.51826,-6.51826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42278,1.40948,1.44456,0.0160058,1.22423,1.35761,1.39554,1.41814,1.54885,1.56318,1.57727,4.71362,4.70033,4.69696,0.00972994,4.52907,4.64834,4.6983,4.70705,4.73056,4.74489,4.75899,0.0872143,0.0628361,0.234524,0.149251,0.0628361,0.070191,0.0779483,0.0872143,0.0918504,0.0991207,0.119701,0.550233,0.531538,0.55708,0.0116063,0.531538,0.535472,0.537016,0.546911,0.550233,0.55755,0.569149,-9999,-9999
20020116,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-12.805,-13.125,0.716,-12.316,0.81,-12.805,0.0,-13.125,0.716,0.0,-12.316,0.81,0.0,128.713,48.183,0.645833,42.408,42.408,0.645833,-9999,-9999,234.351,234.351,0.0,-9999,-9999,213.897,213.897,0.0,-9999,-9999,0.011,0.011,0.0,97.873,97.873,0.0,0.342,0.342,0.0,1.277,1.277,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,16.7827,0.0,-9999,-9999,-9999,-9999,-9999,10.5628,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-1.59102,0.0,-9999,-9999,-1.5856,0.0,-9999,-9999,-1.6079,0.0,0.0239782,-2.2166,-1.66905,-1.5856,-1.5856,-1.54442,-1.54401,-1.48096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15021,4.36003,0.0,-9999,-9999,-3.64404,3.55818,0.0,-9999,-9999,-0.141561,4.36026,0.0,-9999,-9999,-3.64404,3.55818,0.0,-9999,-9999,-0.520122,-0.270328,-0.141561,-0.141561,-0.0758798,-0.0752274,0.0253366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.60239,-3.65065,-3.64404,-3.64404,-3.64404,-3.64404,-3.64404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.820672,0.819854,0.794085,0.00458256,0.720453,0.770403,0.781892,0.795843,0.820098,0.820293,0.820394,2.40627,2.40545,2.40198,0.0238231,2.2534,2.29236,2.32631,2.40545,2.40599,2.45817,2.52191,0.0679832,0.0489801,0.112954,0.0463687,0.0489801,0.0544583,0.0610011,0.0679832,0.0712963,0.0783439,0.0943141,0.51924,0.500886,0.525764,0.0112654,0.500886,0.504718,0.506294,0.51598,0.51924,0.5264,0.537052,-9999,-9999
20020117,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-13.739,-14.721,1.787,-12.24,1.489,-13.739,0.0,-14.721,1.787,0.0,-12.24,1.489,0.0,130.19,82.245,0.645833,62.157,62.157,0.645833,-9999,-9999,210.463,210.463,0.0,-9999,-9999,184.136,184.136,0.0,-9999,-9999,0.086,0.086,0.0,97.762,97.762,0.0,0.157,0.157,0.0,2.239,2.239,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,23.5051,0.0,-9999,-9999,-9999,-9999,-9999,28.3336,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-1.30478,0.0,-9999,-9999,-1.30478,0.0,-9999,-9999,-1.32091,0.0,0.0050198,-1.42421,-1.33985,-1.33985,-1.30478,-1.30478,-1.29441,-1.28202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.420403,1.48551,0.0,-9999,-9999,-3.81811,3.06799,0.0,-9999,-9999,0.420403,1.48551,0.0,-9999,-9999,-3.81811,3.06799,0.0,-9999,-9999,0.363378,0.364454,0.364454,0.420403,0.420403,0.445871,0.456695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.24906,-3.83175,-3.81811,-3.81811,-3.81811,-3.81811,-3.81811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.730952,0.73108,0.703573,0.00471366,0.630675,0.684822,0.6849,0.71045,0.730996,0.731041,0.73108,2.03573,2.03586,2.02448,0.00498251,1.96085,1.99247,2.00705,2.02484,2.03582,2.03586,2.06127,0.0638369,0.0459929,0.101794,0.0392444,0.0459929,0.0510858,0.0572802,0.0638369,0.0668877,0.0737875,0.0887682,0.633879,0.615767,0.641533,0.0119299,0.615767,0.619726,0.620933,0.630657,0.633879,0.64108,0.655859,-9999,-9999
20020118,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-20.391,-20.138,1.956,-20.776,2.647,-20.391,0.0,-20.138,1.956,0.0,-20.776,2.647,0.0,131.724,56.272,0.645833,80.599,80.599,0.645833,-9999,-9999,153.185,153.185,0.0,-9999,-9999,112.775,112.775,0.0,-9999,-9999,0.0,0.0,0.0,98.127,98.127,0.0,0.056,0.056,0.0,2.055,2.055,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,23.7994,0.0,-9999,-9999,-9999,-9999,-9999,24.25,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-3.29084,0.0,-9999,-9999,-3.29084,0.0,-9999,-9999,-3.2524,0.0,0.0133421,-3.48154,-3.33852,-3.29084,-3.29084,-3.18171,-3.17146,-3.15969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.978313,5.24098,0.0,-9999,-9999,-6.51826,8.66403,0.0,-9999,-9999,-0.978313,5.24098,0.0,-9999,-9999,-6.51826,8.66403,0.0,-9999,-9999,-1.10838,-1.04692,-0.978313,-0.978313,-0.804246,-0.787893,-0.769123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.78398,-6.52962,-6.51826,-6.51826,-6.51826,-6.51826,-6.51826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212968,0.216751,0.189938,0.00576428,0.137894,0.146859,0.148071,0.212968,0.214776,0.216506,0.241331,3.50381,3.50759,3.44234,0.0184807,3.29803,3.32064,3.32857,3.50381,3.50735,3.51167,3.59064,0.0355897,0.0256411,0.0378283,0.00295176,0.0256411,0.0281831,0.0319317,0.0355897,0.0369396,0.0424435,0.0507003,0.717292,0.700152,0.725774,0.0121403,0.700152,0.704067,0.704871,0.714236,0.717292,0.724246,0.742346,-9999,-9999
20020119,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10.347,-12.053,3.521,-7.743,2.814,-10.347,0.0,-12.053,3.521,0.0,-7.743,2.814,0.0,133.312,48.183,0.645833,46.043,46.043,0.645833,-9999,-9999,236.487,236.487,0.0,-9999,-9999,216.558,216.558,0.0,-9999,-9999,0.296,0.296,0.0,96.744,96.744,0.0,0.137,0.137,0.0,3.375,3.375,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,16.7827,0.0,-9999,-9999,-9999,-9999,-9999,10.5628,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-1.59102,0.0,-9999,-9999,-1.5856,0.0,-9999,-9999,-1.6079,0.0,0.0239782,-2.2166,-1.66905,-1.5856,-1.5856,-1.54442,-1.54401,-1.48096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15021,4.36003,0.0,-9999,-9999,-3.64404,3.55818,0.0,-9999,-9999,-0.141561,4.36026,0.0,-9999,-9999,-3.64404,3.55818,0.0,-9999,-9999,-0.520122,-0.270328,-0.141561,-0.141561,-0.0758798,-0.0752274,0.0253366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.60239,-3.65065,-3.64404,-3.64404,-3.64404,-3.64404,-3.64404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21662,1.20647,1.23056,0.0123064,1.05944,1.1632,1.19587,1.21308,1.30938,1.32091,1.33229,2.80222,2.79207,2.83846,0.0184609,2.64416,2.78689,2.79271,2.80247,2.86001,2.87671,2.90071,0.0792862,0.0571241,0.205807,0.128238,0.0571241,0.0637228,0.0711039,0.0792862,0.0833975,0.0904863,0.10917,0.557912,0.53841,0.564844,0.0119496,0.53841,0.542492,0.544149,0.554449,0.557912,0.565523,0.577063,-9999,-9999
20020120,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-12.316,-12.322,2.567,-12.305,2.785,-12.316,0.0,-12.322,2.567,0.0,-12.305,2.785,0.0,134.954,82.245,0.645833,42.627,42.627,0.645833,-9999,-9999,243.665,243.665,0.0,-9999,-9999,225.501,225.501,0.0,-9999,-9999,0.047,0.047,0.0,96.822,96.822,0.0,0.802,0.802,0.0,0.852,0.852,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,23.5051,0.0,-9999,-9999,-9999,-9999,-9999,28.3336,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-1.30478,0.0,-9999,-9999,-1.30478,0.0,-9999,-9999,-1.32091,0.0,0.0050198,-1.42421,-1.33985,-1.33985,-1.30478,-1.30478,-1.29441,-1.28202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.420403,1.48551,0.0,-9999,-9999,-3.81811,3.06799,0.0,-9999,-9999,0.420403,1.48551,0.0,-9999,-9999,-3.81811,3.06799,0.0,-9999,-9999,0.363378,0.364454,0.364454,0.420403,0.420403,0.445871,0.456695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.24906,-3.83175,-3.81811,-3.81811,-3.81811,-3.81811,-3.81811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91147,0.908372,0.894833,0.0044912,0.833733,0.857021,0.884019,0.908058,0.91039,0.911228,0.911547,2.21625,2.21315,2.21574,0.00465416,2.14893,2.17843,2.21234,2.21518,2.24468,2.24791,2.25108,0.0702899,0.0506422,0.133555,0.0647255,0.0506422,0.0563548,0.0630713,0.0702899,0.0737725,0.080799,0.0973244,0.528101,0.508987,0.534767,0.0116469,0.508987,0.512958,0.514634,0.524705,0.528101,0.535546,0.546191,-9999,-9999
20020121,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.88,-9.457,1.54,-7.999,2.653,-8.88,0.0,-9.457,1.54,0.0,-7.999,2.653,0.0,136.65,56.272,0.645833,82.367,82.359,0.645833,-9999,-9999,220.435,220.435,0.0,-9999,-9999,196.559,196.559,0.0,-9999,-9999,0.156,0.156,0.0,96.647,96.647,0.0,0.42,0.42,0.0,1.17,1.17,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,23.7994,0.0,-9999,-9999,-9999,-9999,-9999,24.25,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-3.29084,0.0,-9999,-9999,-3.29084,0.0,-9999,-9999,-3.2524,0.0,0.0133421,-3.48154,-3.33852,-3.29084,-3.29084,-3.18171,-3.17146,-3.15969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.978313,5.24098,0.0,-9999,-9999,-6.51826,8.66403,0.0,-9999,-9999,-0.978313,5.24098,0.0,-9999,-9999,-6.51826,8.66403,0.0,-9999,-9999,-1.10838,-1.04692,-0.978313,-0.978313,-0.804246,-0.787893,-0.769123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.78398,-6.52962,-6.51826,-6.51826,-6.51826,-6.51826,-6.51826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38854,1.37575,1.40929,0.015435,1.19686,1.3253,1.36236,1.38408,1.5097,1.52364,1.53737,4.67938,4.6666,4.66169,0.00946486,4.49676,4.61076,4.65939,4.67439,4.69141,4.70536,4.71908,0.085935,0.0619146,0.231019,0.146988,0.0619146,0.0691463,0.0768468,0.085935,0.0904853,0.0977317,0.118006,0.72265,0.705636,0.731194,0.0121406,0.705636,0.709537,0.710304,0.719615,0.72265,0.729567,0.747905,-9999,-9999
20020122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.052,-6.219,2.693,-3.272,4.203,-5.052,0.0,-6.219,2.693,0.0,-3.272,4.203,0.0,138.4,48.183,0.645833,51.742,51.688,0.645833,-9999,-9999,243.836,243.836,0.0,-9999,-9999,225.715,225.715,0.0,-9999,-9999,0.43,0.43,0.0,96.658,96.658,0.0,0.615,0.615,0.0,1.302,1.302,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,16.7827,0.0,-9999,-9999,-9999,-9999,-9999,10.5628,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-1.59102,0.0,-9999,-9999,-1.5856,0.0,-9999,-9999,-1.6079,0.0,0.0239782,-2.2166,-1.66905,-1.5856,-1.5856,-1.54442,-1.54401,-1.48096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15021,4.36003,0.0,-9999,-9999,-3.64404,3.55818,0.0,-9999,-9999,-0.141561,4.36026,0.0,-9999,-9999,-3.64404,3.55818,0.0,-9999,-9999,-0.520122,-0.270328,-0.141561,-0.141561,-0.0758798,-0.0752274,0.0253366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.60239,-3.65065,-3.64404,-3.64404,-3.64404,-3.64404,-3.64404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10944,2.07607,2.2368,0.0465276,1.6999,1.98757,2.06738,2.09777,2.55449,2.59589,2.63696,3.69504,3.66166,3.8447,0.0379887,3.46853,3.66166,3.67154,3.69587,4.09891,4.135,4.18138,0.1033,0.0744261,0.472517,0.371648,0.0744261,0.0834135,0.0915866,0.1033,0.109117,0.116256,0.140706,0.596133,0.576461,0.603399,0.0122171,0.576461,0.580629,0.582205,0.59264,0.596133,0.603842,0.61666,-9999,-9999
